Id,Nombre,Apellidos,SalarioMensual,Deudas,RetencionFuente,Correo,Telefono,Cargo
463071,Raul,Peralta,1919936,True,0.1,cccc@hotmail.com,4780697,arquitecto
439194,Veronica,Montoya,1742466,True,0.1,cccc@hotmail.com,4635431,arquitecto
251425,Raul,Peralta,3739429,True,0.1,aaaa@hotmail.com,4995852,arquitecto
331688,Manuela,Gutierrez,2058032,True,0.1,aaaa@hotmail.com,4842263,desarrollador junior
226944,Veronica,Peralta,1110864,True,0.1,cccc@hotmail.com,4736698,desarrollador senior
81487,Andres,Urrego,2796503,True,0.1,bbbb@hotmail.com,4671655,desarrollador junior
128442,Raul,Gomez,2740337,True,0.1,aaaa@hotmail.com,4925150,desarrollador junior
381425,Mauricio,Montoya,2977341,True,0.1,dddd@hotmail.com,4773130,desarrollador senior
212768,Raul,Montoya,3566478,True,0.1,dddd@hotmail.com,4833528,arquitecto
445592,Pablo,Montoya,3292597,True,0.1,dddd@hotmail.com,5052822,arquitecto
46804,Mauricio,Montoya,3123548,True,0.1,aaaa@hotmail.com,4733840,arquitecto
122477,Pablo,Peralta,2751936,True,0.1,cccc@hotmail.com,4815834,desarrollador junior
225100,Manuela,Gomez,3513171,True,0.1,cccc@hotmail.com,4651338,desarrollador senior
334100,Ana,Perez,2268446,True,0.1,cccc@hotmail.com,4837606,desarrollador junior
74438,Kelly,Perez,3076595,True,0.1,dddd@hotmail.com,5056881,desarrollador senior
166647,Kelly,Montoya,1482434,True,0.1,cccc@hotmail.com,4811912,arquitecto
44408,Mauricio,Gomez,2179248,True,0.1,bbbb@hotmail.com,4951375,desarrollador junior
78855,Isabel,Montoya,2746084,True,0.1,dddd@hotmail.com,4867757,arquitecto
268954,Veronica,Urrego,4466693,True,0.1,cccc@hotmail.com,4889288,arquitecto
109310,Andres,Gutierrez,2260865,True,0.1,bbbb@hotmail.com,4794533,desarrollador junior
240790,Pablo,Peralta,4879791,True,0.1,dddd@hotmail.com,4629792,desarrollador senior
9554,Andres,Montoya,2669012,True,0.1,dddd@hotmail.com,4942122,desarrollador senior
345823,Mauricio,Gomez,1971188,True,0.1,cccc@hotmail.com,4904517,desarrollador senior
407681,Kelly,Peralta,1348678,True,0.1,dddd@hotmail.com,4931510,arquitecto
160841,Raul,Urrego,2279516,True,0.1,cccc@hotmail.com,4622248,desarrollador senior
142583,Andres,Gutierrez,3300157,True,0.1,cccc@hotmail.com,4650660,desarrollador junior
346711,Mauricio,Gomez,3923549,True,0.1,bbbb@hotmail.com,4974619,desarrollador junior
242285,Kelly,Perez,3429322,True,0.1,cccc@hotmail.com,4844459,desarrollador junior
173210,Juan,Montoya,2267329,True,0.1,dddd@hotmail.com,4869340,desarrollador junior
45628,Ana,Montoya,2472341,True,0.1,cccc@hotmail.com,4679897,desarrollador junior
43085,Ana,Gonzalez,2881963,True,0.1,cccc@hotmail.com,5017462,desarrollador senior
465526,Juan,Gomez,1200625,True,0.1,aaaa@hotmail.com,4845469,desarrollador senior
258357,Veronica,Urrego,4866214,True,0.1,cccc@hotmail.com,5007062,arquitecto
267269,Juan,Urrego,1195315,True,0.1,cccc@hotmail.com,4731729,desarrollador junior
68845,Isabel,Gomez,4216263,True,0.1,bbbb@hotmail.com,4868972,desarrollador senior
233045,Manuela,Urrego,4289250,True,0.1,cccc@hotmail.com,4936650,desarrollador junior
168452,Pablo,Gutierrez,2845602,True,0.1,cccc@hotmail.com,4819442,arquitecto
205033,Manuela,Gomez,3916346,True,0.1,bbbb@hotmail.com,4937072,desarrollador junior
30732,Juan,Peralta,2490106,True,0.1,bbbb@hotmail.com,4992499,desarrollador senior
23880,Pablo,Peralta,1106618,True,0.1,cccc@hotmail.com,5053951,desarrollador senior
274626,Isabel,Perez,1198722,True,0.1,cccc@hotmail.com,4620303,desarrollador junior
305363,Andres,Urrego,4624874,True,0.1,bbbb@hotmail.com,4658605,desarrollador junior
330926,Pablo,Montoya,4000076,True,0.1,aaaa@hotmail.com,5006788,desarrollador senior
441924,Kelly,Urrego,2270939,True,0.1,aaaa@hotmail.com,4941830,arquitecto
294957,Ana,Montoya,4058459,True,0.1,dddd@hotmail.com,4955036,arquitecto
307251,Raul,Montoya,2353703,True,0.1,aaaa@hotmail.com,4824020,desarrollador junior
87630,Isabel,Perez,3165377,True,0.1,dddd@hotmail.com,4757828,desarrollador senior
223631,Pablo,Montoya,4919026,True,0.1,aaaa@hotmail.com,4722255,desarrollador junior
420926,Juan,Peralta,2066202,True,0.1,cccc@hotmail.com,4799004,desarrollador junior
392333,Ana,Montoya,2654002,True,0.1,dddd@hotmail.com,4813519,arquitecto
374560,Pablo,Urrego,2670486,True,0.1,bbbb@hotmail.com,4715670,desarrollador senior
284060,Andres,Perez,3987714,True,0.1,cccc@hotmail.com,4738039,arquitecto
385751,Juan,Gonzalez,3072076,True,0.1,bbbb@hotmail.com,4752788,desarrollador senior
269603,Kelly,Perez,1270816,True,0.1,aaaa@hotmail.com,5015609,arquitecto
409105,Andres,Urrego,1075711,True,0.1,cccc@hotmail.com,4632454,desarrollador junior
451564,Ana,Gonzalez,4463803,True,0.1,cccc@hotmail.com,4689714,desarrollador senior
108211,Mauricio,Gomez,3965778,True,0.1,cccc@hotmail.com,4986229,desarrollador junior
470498,Mauricio,Gutierrez,3066110,True,0.1,dddd@hotmail.com,4730482,desarrollador junior
184820,Manuela,Perez,2502404,True,0.1,cccc@hotmail.com,4739316,arquitecto
458798,Juan,Urrego,4363935,True,0.1,aaaa@hotmail.com,4604312,arquitecto
255412,Mauricio,Peralta,1564202,True,0.1,aaaa@hotmail.com,4741836,desarrollador junior
357711,Veronica,Urrego,2392003,True,0.1,cccc@hotmail.com,4757082,desarrollador senior
202593,Ana,Gutierrez,1146433,True,0.1,aaaa@hotmail.com,4858127,arquitecto
7940,Kelly,Gomez,4570667,True,0.1,cccc@hotmail.com,4835853,desarrollador senior
400473,Pablo,Urrego,4252187,True,0.1,dddd@hotmail.com,4724189,desarrollador senior
373070,Raul,Perez,4969801,True,0.1,bbbb@hotmail.com,4865896,desarrollador junior
81605,Kelly,Urrego,3345833,True,0.1,bbbb@hotmail.com,4625274,desarrollador senior
383230,Kelly,Montoya,1247557,True,0.1,dddd@hotmail.com,4897612,desarrollador senior
75683,Manuela,Urrego,2003590,True,0.1,aaaa@hotmail.com,4881961,desarrollador senior
185241,Veronica,Gutierrez,2346807,True,0.1,cccc@hotmail.com,4922226,desarrollador senior
402624,Raul,Gutierrez,3230622,True,0.1,bbbb@hotmail.com,4729092,arquitecto
295668,Raul,Peralta,4560067,True,0.1,cccc@hotmail.com,4890912,desarrollador senior
332682,Mauricio,Urrego,4380784,True,0.1,cccc@hotmail.com,4915634,desarrollador junior
401908,Juan,Montoya,2144330,True,0.1,bbbb@hotmail.com,4721270,desarrollador junior
191730,Pablo,Perez,3344485,True,0.1,dddd@hotmail.com,5048622,desarrollador junior
417781,Pablo,Perez,1146481,True,0.1,bbbb@hotmail.com,4806836,desarrollador junior
345948,Ana,Gonzalez,2328877,True,0.1,bbbb@hotmail.com,4923484,arquitecto
58804,Veronica,Peralta,4333380,True,0.1,dddd@hotmail.com,4853668,arquitecto
273789,Ana,Montoya,1047767,True,0.1,cccc@hotmail.com,4628518,desarrollador junior
51594,Ana,Montoya,2911922,True,0.1,aaaa@hotmail.com,5078774,desarrollador junior
254492,Ana,Gomez,3178173,True,0.1,aaaa@hotmail.com,4913757,desarrollador senior
290962,Ana,Gonzalez,2836120,True,0.1,aaaa@hotmail.com,4959576,arquitecto
90260,Ana,Urrego,4765378,True,0.1,dddd@hotmail.com,4950488,arquitecto
408605,Ana,Montoya,4719818,True,0.1,cccc@hotmail.com,4903229,desarrollador senior
110446,Andres,Montoya,4699737,True,0.1,dddd@hotmail.com,4772048,desarrollador junior
227415,Ana,Montoya,1518997,True,0.1,aaaa@hotmail.com,4764993,desarrollador senior
305984,Juan,Gonzalez,1746936,True,0.1,dddd@hotmail.com,4685468,arquitecto
375141,Veronica,Urrego,3637428,True,0.1,cccc@hotmail.com,5012951,desarrollador junior
363724,Veronica,Montoya,2353600,True,0.1,dddd@hotmail.com,5005507,arquitecto
28514,Manuela,Gomez,1475773,True,0.1,dddd@hotmail.com,4944945,arquitecto
120340,Mauricio,Urrego,1431560,True,0.1,aaaa@hotmail.com,4600619,arquitecto
142795,Juan,Gutierrez,2015663,True,0.1,cccc@hotmail.com,4981552,arquitecto
46680,Mauricio,Gonzalez,3477956,True,0.1,cccc@hotmail.com,5052809,desarrollador junior
188810,Pablo,Perez,3731383,True,0.1,dddd@hotmail.com,4982222,arquitecto
156658,Juan,Perez,3212848,True,0.1,cccc@hotmail.com,4810210,arquitecto
487772,Manuela,Gonzalez,3811202,True,0.1,cccc@hotmail.com,4697816,arquitecto
196456,Mauricio,Urrego,3417195,True,0.1,aaaa@hotmail.com,4704851,desarrollador junior
16185,Mauricio,Urrego,2018739,True,0.1,aaaa@hotmail.com,4648940,desarrollador junior
315191,Isabel,Gonzalez,3684621,True,0.1,bbbb@hotmail.com,4621861,arquitecto
180610,Ana,Gutierrez,3283380,True,0.1,aaaa@hotmail.com,4716304,arquitecto
221286,Pablo,Montoya,2056452,True,0.1,bbbb@hotmail.com,4720629,desarrollador senior
230521,Manuela,Urrego,4017415,True,0.1,bbbb@hotmail.com,5020667,arquitecto
74713,Veronica,Gonzalez,3412219,True,0.1,dddd@hotmail.com,4721952,desarrollador senior
345393,Mauricio,Urrego,2747545,True,0.1,cccc@hotmail.com,4829957,desarrollador senior
240721,Andres,Peralta,2664577,True,0.1,aaaa@hotmail.com,4703980,arquitecto
202098,Raul,Perez,2706827,True,0.1,dddd@hotmail.com,4847525,arquitecto
137384,Mauricio,Peralta,4974132,True,0.1,cccc@hotmail.com,4673723,desarrollador senior
351044,Ana,Peralta,1702310,True,0.1,dddd@hotmail.com,4838866,arquitecto
269504,Raul,Gutierrez,4177612,True,0.1,aaaa@hotmail.com,4857448,desarrollador junior
23276,Mauricio,Gonzalez,3010979,True,0.1,bbbb@hotmail.com,4995371,desarrollador junior
188052,Juan,Gomez,2418239,True,0.1,cccc@hotmail.com,4757976,arquitecto
202966,Isabel,Urrego,1231477,True,0.1,cccc@hotmail.com,4964446,desarrollador senior
207272,Isabel,Perez,2401081,True,0.1,aaaa@hotmail.com,4619091,arquitecto
214467,Ana,Gomez,4880232,True,0.1,dddd@hotmail.com,4842524,desarrollador junior
200103,Pablo,Urrego,4213329,True,0.1,aaaa@hotmail.com,4973230,desarrollador senior
375140,Kelly,Montoya,1442836,True,0.1,cccc@hotmail.com,4604959,arquitecto
380717,Raul,Gutierrez,3166729,True,0.1,dddd@hotmail.com,4787225,desarrollador senior
152036,Kelly,Urrego,1276833,True,0.1,bbbb@hotmail.com,4764350,desarrollador senior
446290,Juan,Montoya,3823189,True,0.1,bbbb@hotmail.com,4998629,arquitecto
271036,Juan,Gutierrez,4398795,True,0.1,aaaa@hotmail.com,4982980,desarrollador junior
63909,Veronica,Gomez,1267574,True,0.1,aaaa@hotmail.com,5004267,arquitecto
201581,Manuela,Urrego,4411691,True,0.1,aaaa@hotmail.com,4975372,desarrollador senior
450161,Pablo,Perez,4453173,True,0.1,bbbb@hotmail.com,4620421,desarrollador junior
293419,Juan,Gomez,3762620,True,0.1,dddd@hotmail.com,4776861,arquitecto
450510,Juan,Peralta,3153620,True,0.1,cccc@hotmail.com,4721629,desarrollador senior
435819,Juan,Gutierrez,4789769,True,0.1,dddd@hotmail.com,4712935,desarrollador senior
192269,Andres,Peralta,3514703,True,0.1,dddd@hotmail.com,5001223,desarrollador junior
435006,Mauricio,Gonzalez,1424058,True,0.1,dddd@hotmail.com,4786222,desarrollador junior
207050,Veronica,Gonzalez,1493951,True,0.1,dddd@hotmail.com,4636595,desarrollador junior
94032,Kelly,Gomez,2776429,True,0.1,bbbb@hotmail.com,4668581,desarrollador senior
416478,Isabel,Gomez,4233090,True,0.1,aaaa@hotmail.com,4932262,arquitecto
76245,Pablo,Gomez,4711637,True,0.1,dddd@hotmail.com,4798595,arquitecto
151530,Juan,Peralta,1972818,True,0.1,cccc@hotmail.com,4611390,arquitecto
381538,Raul,Perez,3413238,True,0.1,aaaa@hotmail.com,4893318,desarrollador junior
53339,Raul,Gutierrez,2378142,True,0.1,dddd@hotmail.com,4976453,desarrollador senior
188931,Manuela,Urrego,4972915,True,0.1,dddd@hotmail.com,4975907,desarrollador senior
324440,Manuela,Gutierrez,1665773,True,0.1,cccc@hotmail.com,4724306,arquitecto
489841,Kelly,Peralta,1885685,True,0.1,aaaa@hotmail.com,4775658,arquitecto
73679,Isabel,Gutierrez,4029153,True,0.1,aaaa@hotmail.com,4947009,arquitecto
30513,Veronica,Gutierrez,2844554,True,0.1,bbbb@hotmail.com,4695874,desarrollador junior
474865,Raul,Gomez,1090796,True,0.1,dddd@hotmail.com,4813642,desarrollador senior
485876,Juan,Montoya,3686053,True,0.1,bbbb@hotmail.com,4816562,desarrollador junior
350347,Veronica,Montoya,1184273,True,0.1,cccc@hotmail.com,4777716,desarrollador senior
378039,Mauricio,Montoya,3432444,True,0.1,dddd@hotmail.com,5013799,arquitecto
452929,Manuela,Gomez,1299202,True,0.1,aaaa@hotmail.com,4951790,desarrollador senior
250306,Ana,Peralta,3093690,True,0.1,cccc@hotmail.com,5051342,desarrollador senior
76391,Andres,Montoya,4302388,True,0.1,bbbb@hotmail.com,4886233,desarrollador junior
270423,Manuela,Montoya,2231587,True,0.1,cccc@hotmail.com,4774306,desarrollador senior
213597,Andres,Montoya,2600830,True,0.1,cccc@hotmail.com,4703656,desarrollador junior
450101,Ana,Perez,4850766,True,0.1,dddd@hotmail.com,4701962,arquitecto
123756,Pablo,Peralta,4212530,True,0.1,dddd@hotmail.com,4813604,desarrollador junior
368654,Veronica,Gonzalez,1966195,True,0.1,dddd@hotmail.com,4913137,desarrollador senior
473235,Manuela,Peralta,2410242,True,0.1,dddd@hotmail.com,4661380,arquitecto
392243,Juan,Montoya,4218170,True,0.1,aaaa@hotmail.com,4609187,arquitecto
210354,Isabel,Peralta,1217505,True,0.1,bbbb@hotmail.com,4946982,desarrollador junior
329739,Isabel,Montoya,2699576,True,0.1,bbbb@hotmail.com,5009100,desarrollador senior
373571,Ana,Peralta,2391357,True,0.1,aaaa@hotmail.com,4756887,desarrollador senior
147783,Kelly,Gomez,3100930,True,0.1,aaaa@hotmail.com,4947535,arquitecto
106087,Juan,Urrego,3539266,True,0.1,bbbb@hotmail.com,4796561,arquitecto
364811,Pablo,Perez,1151489,True,0.1,aaaa@hotmail.com,4824862,arquitecto
130118,Andres,Gonzalez,4964987,True,0.1,cccc@hotmail.com,4848685,arquitecto
405300,Isabel,Gonzalez,2453221,True,0.1,dddd@hotmail.com,4717770,arquitecto
272782,Juan,Gonzalez,2942210,True,0.1,aaaa@hotmail.com,4658197,desarrollador senior
390089,Juan,Gonzalez,4769493,True,0.1,bbbb@hotmail.com,4883436,desarrollador junior
122254,Pablo,Gutierrez,2744273,True,0.1,bbbb@hotmail.com,4678241,arquitecto
321539,Ana,Urrego,3020184,True,0.1,aaaa@hotmail.com,4628916,arquitecto
47725,Raul,Gomez,1916627,True,0.1,bbbb@hotmail.com,4735523,desarrollador senior
331910,Juan,Peralta,3006709,True,0.1,dddd@hotmail.com,4997002,desarrollador junior
86369,Veronica,Gomez,3303098,True,0.1,cccc@hotmail.com,4945968,desarrollador junior
372420,Veronica,Gomez,1821391,True,0.1,aaaa@hotmail.com,5028925,arquitecto
170271,Juan,Gutierrez,4432659,True,0.1,bbbb@hotmail.com,5008774,arquitecto
475899,Pablo,Gonzalez,1016673,True,0.1,bbbb@hotmail.com,4854011,arquitecto
299618,Kelly,Peralta,4729774,True,0.1,dddd@hotmail.com,4951520,desarrollador senior
322791,Pablo,Gutierrez,3822867,True,0.1,aaaa@hotmail.com,5024711,desarrollador senior
432014,Andres,Gutierrez,4108884,True,0.1,dddd@hotmail.com,4976009,desarrollador junior
82112,Manuela,Gutierrez,1626216,True,0.1,aaaa@hotmail.com,4936145,desarrollador junior
264565,Raul,Montoya,4329872,True,0.1,cccc@hotmail.com,4823647,desarrollador senior
119458,Juan,Perez,1472120,True,0.1,aaaa@hotmail.com,4822366,arquitecto
85943,Raul,Gonzalez,2495187,True,0.1,dddd@hotmail.com,4932885,desarrollador junior
411415,Kelly,Gutierrez,1059840,True,0.1,aaaa@hotmail.com,4770251,desarrollador junior
114839,Isabel,Gutierrez,4940793,True,0.1,dddd@hotmail.com,5030509,desarrollador senior
480297,Mauricio,Urrego,3223305,True,0.1,aaaa@hotmail.com,4644921,arquitecto
464065,Ana,Peralta,1861003,True,0.1,dddd@hotmail.com,4934778,desarrollador senior
309689,Ana,Gutierrez,4848779,True,0.1,cccc@hotmail.com,5020896,desarrollador junior
330877,Isabel,Perez,1606402,True,0.1,bbbb@hotmail.com,4837695,desarrollador junior
30895,Andres,Gonzalez,2118476,True,0.1,dddd@hotmail.com,5032513,desarrollador senior
387131,Andres,Gutierrez,4953050,True,0.1,dddd@hotmail.com,4788169,arquitecto
262239,Veronica,Perez,1812909,True,0.1,aaaa@hotmail.com,4987436,desarrollador senior
121105,Ana,Urrego,1297599,True,0.1,dddd@hotmail.com,4682434,desarrollador senior
427681,Manuela,Gonzalez,3238991,True,0.1,aaaa@hotmail.com,4633303,desarrollador junior
391950,Pablo,Gomez,3256814,True,0.1,cccc@hotmail.com,4957949,desarrollador senior
5133,Mauricio,Montoya,1000922,True,0.1,aaaa@hotmail.com,4712682,arquitecto
467696,Manuela,Montoya,2507895,True,0.1,cccc@hotmail.com,4916977,arquitecto
438757,Veronica,Gomez,1434288,True,0.1,cccc@hotmail.com,4824073,desarrollador junior
319135,Isabel,Gomez,2312490,True,0.1,bbbb@hotmail.com,4924551,desarrollador senior
493038,Veronica,Gonzalez,3598445,True,0.1,dddd@hotmail.com,4918907,desarrollador junior
242408,Ana,Gonzalez,4672807,True,0.1,bbbb@hotmail.com,5066510,desarrollador senior
335295,Ana,Peralta,4350515,True,0.1,dddd@hotmail.com,4887433,arquitecto
406753,Veronica,Perez,2013758,True,0.1,cccc@hotmail.com,4664436,desarrollador senior
396494,Kelly,Gonzalez,4814156,True,0.1,dddd@hotmail.com,4606535,arquitecto
465439,Kelly,Gonzalez,1439491,True,0.1,aaaa@hotmail.com,4885988,desarrollador senior
481238,Veronica,Gomez,3613397,True,0.1,dddd@hotmail.com,4932385,desarrollador senior
216125,Mauricio,Gomez,2998833,True,0.1,dddd@hotmail.com,4929454,desarrollador senior
127028,Manuela,Perez,3272422,True,0.1,bbbb@hotmail.com,4769834,desarrollador junior
480331,Manuela,Peralta,1483254,True,0.1,cccc@hotmail.com,4964915,desarrollador senior
390810,Manuela,Peralta,4112050,True,0.1,cccc@hotmail.com,4789153,desarrollador junior
487273,Ana,Peralta,1546716,True,0.1,dddd@hotmail.com,4759426,desarrollador junior
460202,Kelly,Peralta,3221864,True,0.1,bbbb@hotmail.com,4788748,arquitecto
237543,Isabel,Gomez,3653918,True,0.1,dddd@hotmail.com,4934206,desarrollador junior
44305,Raul,Gutierrez,4862707,True,0.1,cccc@hotmail.com,4892771,desarrollador junior
327234,Ana,Urrego,2379787,True,0.1,cccc@hotmail.com,5005759,desarrollador junior
104686,Raul,Gonzalez,1579884,True,0.1,bbbb@hotmail.com,4793594,arquitecto
447882,Isabel,Gomez,1118543,True,0.1,cccc@hotmail.com,4913363,desarrollador senior
113319,Isabel,Perez,2536064,True,0.1,bbbb@hotmail.com,4719951,desarrollador junior
193566,Kelly,Urrego,2854084,True,0.1,aaaa@hotmail.com,4729959,desarrollador junior
181573,Veronica,Peralta,3612137,True,0.1,aaaa@hotmail.com,4781114,desarrollador junior
123991,Isabel,Gutierrez,2318981,True,0.1,dddd@hotmail.com,4859608,desarrollador junior
105943,Isabel,Gutierrez,1990616,True,0.1,aaaa@hotmail.com,4873604,desarrollador junior
384722,Andres,Peralta,4743961,True,0.1,dddd@hotmail.com,4719114,arquitecto
353631,Mauricio,Perez,1817693,True,0.1,cccc@hotmail.com,4609504,desarrollador senior
184035,Mauricio,Gonzalez,1759706,True,0.1,bbbb@hotmail.com,4814112,arquitecto
333090,Isabel,Gonzalez,1989103,True,0.1,dddd@hotmail.com,4707726,desarrollador junior
473312,Veronica,Gomez,2458229,True,0.1,cccc@hotmail.com,4771354,desarrollador senior
3446,Mauricio,Urrego,1234651,True,0.1,bbbb@hotmail.com,5065525,desarrollador senior
33812,Kelly,Gomez,2217915,True,0.1,dddd@hotmail.com,4964001,desarrollador junior
94492,Raul,Montoya,2737305,True,0.1,bbbb@hotmail.com,4784783,desarrollador senior
26745,Mauricio,Gomez,2158999,True,0.1,cccc@hotmail.com,4691599,desarrollador senior
340111,Manuela,Gutierrez,2407224,True,0.1,aaaa@hotmail.com,5082110,desarrollador senior
477381,Raul,Montoya,4067096,True,0.1,bbbb@hotmail.com,4996765,desarrollador junior
132292,Manuela,Perez,3685329,True,0.1,aaaa@hotmail.com,4713887,desarrollador senior
96405,Ana,Gomez,3576388,True,0.1,dddd@hotmail.com,5034327,desarrollador senior
421308,Juan,Perez,1311237,True,0.1,dddd@hotmail.com,5061184,desarrollador senior
273408,Andres,Perez,3182024,True,0.1,cccc@hotmail.com,4648890,desarrollador senior
211829,Juan,Perez,4713762,True,0.1,bbbb@hotmail.com,4837877,desarrollador junior
25947,Kelly,Gomez,3825723,True,0.1,dddd@hotmail.com,5050798,desarrollador senior
226165,Kelly,Montoya,1028482,True,0.1,bbbb@hotmail.com,4944275,arquitecto
179013,Ana,Gomez,2604673,True,0.1,bbbb@hotmail.com,4997918,desarrollador junior
393608,Manuela,Gutierrez,4800328,True,0.1,dddd@hotmail.com,4953712,desarrollador junior
14815,Ana,Gutierrez,1383352,True,0.1,bbbb@hotmail.com,4754963,desarrollador senior
168251,Andres,Montoya,2478596,True,0.1,bbbb@hotmail.com,4689614,desarrollador senior
432020,Manuela,Urrego,1626267,True,0.1,cccc@hotmail.com,4738686,desarrollador senior
477912,Juan,Gutierrez,2404572,True,0.1,cccc@hotmail.com,4855778,desarrollador senior
265580,Isabel,Urrego,1702426,True,0.1,dddd@hotmail.com,4654865,desarrollador senior
184722,Mauricio,Perez,4099069,True,0.1,aaaa@hotmail.com,4654029,desarrollador junior
238785,Ana,Peralta,2617975,True,0.1,dddd@hotmail.com,4906543,desarrollador junior
238426,Raul,Gonzalez,3640059,True,0.1,dddd@hotmail.com,5023767,desarrollador junior
67546,Ana,Gutierrez,1165561,True,0.1,cccc@hotmail.com,4679087,desarrollador junior
397707,Isabel,Perez,1172826,True,0.1,dddd@hotmail.com,5004323,arquitecto
485651,Mauricio,Perez,4083559,True,0.1,cccc@hotmail.com,4880099,desarrollador senior
459033,Mauricio,Perez,4431969,True,0.1,dddd@hotmail.com,4801547,arquitecto
256157,Juan,Gutierrez,4038595,True,0.1,dddd@hotmail.com,4665432,arquitecto
314963,Kelly,Gonzalez,2248539,True,0.1,dddd@hotmail.com,4726760,desarrollador junior
157241,Veronica,Peralta,4295193,True,0.1,aaaa@hotmail.com,4999258,arquitecto
474201,Ana,Gutierrez,4344248,True,0.1,bbbb@hotmail.com,5013436,desarrollador senior
12950,Kelly,Gomez,4487123,True,0.1,cccc@hotmail.com,4709549,desarrollador junior
212984,Pablo,Montoya,1012126,True,0.1,aaaa@hotmail.com,4717625,arquitecto
245216,Veronica,Montoya,3362405,True,0.1,bbbb@hotmail.com,5046942,desarrollador senior
475063,Juan,Urrego,3491127,True,0.1,bbbb@hotmail.com,4943076,desarrollador junior
156825,Juan,Perez,1512662,True,0.1,cccc@hotmail.com,4683932,arquitecto
18690,Pablo,Perez,1630127,True,0.1,dddd@hotmail.com,4981515,arquitecto
25808,Andres,Gonzalez,1529094,True,0.1,aaaa@hotmail.com,4962970,arquitecto
310019,Isabel,Gutierrez,3582058,True,0.1,cccc@hotmail.com,4888004,desarrollador senior
280998,Isabel,Perez,2496874,True,0.1,dddd@hotmail.com,4873133,desarrollador junior
495632,Manuela,Peralta,4380646,True,0.1,bbbb@hotmail.com,4988023,desarrollador junior
62210,Andres,Perez,2773236,True,0.1,cccc@hotmail.com,4984769,arquitecto
156153,Raul,Peralta,3056714,True,0.1,cccc@hotmail.com,5014889,desarrollador senior
373738,Mauricio,Urrego,4015026,True,0.1,bbbb@hotmail.com,4741287,desarrollador junior
206151,Raul,Gonzalez,2501951,True,0.1,dddd@hotmail.com,4674707,desarrollador senior
409750,Isabel,Urrego,2358882,True,0.1,bbbb@hotmail.com,5014629,arquitecto
176833,Veronica,Gonzalez,2574933,True,0.1,dddd@hotmail.com,4667936,desarrollador junior
209222,Ana,Gonzalez,1282274,True,0.1,dddd@hotmail.com,4669867,desarrollador junior
485226,Juan,Gonzalez,1080229,True,0.1,cccc@hotmail.com,4694793,arquitecto
466182,Pablo,Gomez,4446336,True,0.1,cccc@hotmail.com,4981105,desarrollador junior
371159,Ana,Gutierrez,2120146,True,0.1,cccc@hotmail.com,5023900,arquitecto
333228,Kelly,Gonzalez,2108124,True,0.1,bbbb@hotmail.com,4885271,desarrollador junior
295890,Andres,Montoya,3853549,True,0.1,bbbb@hotmail.com,4658559,desarrollador senior
175694,Andres,Gutierrez,4121612,True,0.1,aaaa@hotmail.com,4864134,arquitecto
228175,Kelly,Gomez,3284751,True,0.1,dddd@hotmail.com,4732385,arquitecto
